,node,p3_level,p4_level,p1_level,p2_level,RTPD3_lmp,RTPD4_lmp,RTPD3_int_end,RTPD4_int_end,RTPD3_energy,RTPD4_energy,RTPD3_congestion,RTPD4_congestion,RTPD3_losses,RTPD4_losses,RTPD1_lmp,RTPD2_lmp,RTPD1_int_end,RTPD2_int_end,RTPD1_energy,RTPD2_energy,RTPD1_congestion,RTPD2_congestion,RTPD1_losses,RTPD2_losses
0,0096WD_7_N001,11.0,6.0,9.0,4.0,88.54796,64.7055,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.4008200000000002,1.1232600000000001,79.30409,54.92181,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.25881,0.84356
1,0096WD_7_N002,11.0,6.0,9.0,4.0,88.54796,64.7055,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.4008200000000002,1.1232600000000001,79.30409,54.92181,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.25881,0.84356
2,106THSO_LNODED1,3.0,3.0,3.0,3.0,49.7189,35.989740000000005,13:45,14:00,72.20716999999999,54.52721999999999,-11.01464,-7.744669999999999,-1.5636299999999999,-1.1628100000000001,34.00076,32.03888,14:15,14:30,63.57613,48.48055,-18.62653,-5.91034,-1.63884,-0.90133
3,118THSO_LNODER1,3.0,3.0,3.0,3.0,49.85204,36.01668,13:45,14:00,72.20716999999999,54.52721999999999,-10.91887,-7.744669999999999,-1.52625,-1.1358700000000002,34.12124,32.06219,14:15,14:30,63.57613,48.48055,-18.53318,-5.91034,-1.6117,-0.87802
4,13THSO_LNODE-3,,,,,,,,,,,,,,,,,,,,,,,,
5,13THSO_LNODED2,4.0,3.0,3.0,3.0,50.56537,36.66237,13:45,14:00,72.20716999999999,54.52721999999999,-11.30195,-7.8936399999999995,-0.42983999999999994,-0.34121,34.93044,32.679,14:15,14:30,63.57613,48.48055,-18.71163,-6.00837,-0.62406,-0.16317
6,23RDST_LNODED3,3.0,3.0,3.0,3.0,49.45045,36.07655,13:45,14:00,72.20716999999999,54.52721999999999,-12.83425,-8.775780000000001,-0.012459999999999999,-0.0449,34.27173,32.55216,14:15,14:30,63.57613,48.48055,-19.81532,-6.44602,-0.17908,0.14763
7,26FTDROP_GNODEIT,4.0,3.0,3.0,3.0,50.08719,35.430620000000005,13:45,14:00,72.20716999999999,54.52721999999999,-13.599210000000001,-8.932319999999999,1.38923,-0.53428,38.60939,34.65917,14:15,14:30,63.57613,48.48055,-17.83281,-6.14168,2.17607,1.9503
8,2C559EQ2_7_N001,11.0,7.0,9.0,4.0,89.01008,65.01085,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.86294,1.42861,79.45667,54.89757,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.41139,0.81932
9,2C559_1_B1,11.0,7.0,9.0,5.0,89.01008,65.04356999999999,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.86294,1.46133,79.55204,55.06241,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.50675,0.98416
10,2C577C1_7_N001,12.0,7.0,10.0,5.0,90.55492,65.86138000000001,13:45,14:00,72.20716999999999,54.52721999999999,18.19612,11.0997,0.15164,0.23446999999999998,81.5879,55.64927,14:15,14:30,63.57613,48.48055,17.64303,6.8536,0.36874,0.31512
11,2PBLSM34_7_N001,11.0,6.0,10.0,4.0,86.55277,64.08896,13:45,14:00,72.20716999999999,54.52721999999999,12.64152,8.394860000000001,1.70409,1.16688,81.7213,54.90407,14:15,14:30,63.57613,48.48055,17.10252,5.91933,1.04265,0.5042
12,3EMIDIO_6_N001,11.0,7.0,10.0,5.0,89.63829,65.50159000000001,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,2.49115,1.91936,80.15601,55.59085,14:15,14:30,63.57613,48.48055,14.46915,5.5977,2.11073,1.51259
13,3EMIDIO_6_N002,11.0,7.0,10.0,5.0,89.63829,65.50159000000001,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,2.49115,1.91936,80.15601,55.59085,14:15,14:30,63.57613,48.48055,14.46915,5.5977,2.11073,1.51259
14,3EMIDIO_6_N003,11.0,7.0,10.0,5.0,89.63829,65.50159000000001,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,2.49115,1.91936,80.15601,55.59085,14:15,14:30,63.57613,48.48055,14.46915,5.5977,2.11073,1.51259
15,3PEAKS_GNODE1,5.0,3.0,3.0,3.0,56.05369,39.64653,13:45,14:00,72.20716999999999,54.52721999999999,-4.88542,-4.1372599999999995,-1.35805,-1.11342,38.75074,33.60285,14:15,14:30,63.57613,48.48055,-13.62692,-3.8413,-1.88846,-1.40639
16,3RDWEST_LNODED1,3.0,3.0,3.0,3.0,49.77812,36.09662,13:45,14:00,72.20716999999999,54.52721999999999,-11.39772,-7.95206,-1.12133,-0.8485299999999999,34.26729,32.26719,14:15,14:30,63.57613,48.48055,-18.80498,-6.00837,-1.19385,-0.57499
17,3RDWEST_LNODED2,3.0,3.0,3.0,3.0,49.77812,36.09662,13:45,14:00,72.20716999999999,54.52721999999999,-11.39772,-7.95206,-1.12133,-0.8485299999999999,34.26729,32.26719,14:15,14:30,63.57613,48.48055,-18.80498,-6.00837,-1.19385,-0.57499
18,4C687C2_7_N001,12.0,7.0,10.0,5.0,92.92027,67.42546999999999,13:45,14:00,72.20716999999999,54.52721999999999,20.59035,12.560189999999999,0.12275,0.33807,84.20773,56.99526,14:15,14:30,63.57613,48.48055,19.97677,7.71478,0.65483,0.79993
19,4C687_1_B1,12.0,7.0,10.0,5.0,92.92027,67.42546999999999,13:45,14:00,72.20716999999999,54.52721999999999,20.59035,12.560189999999999,0.12275,0.33807,84.21409,57.01465,14:15,14:30,63.57613,48.48055,19.97677,7.71478,0.66119,0.81932
20,4C744C12_7_N001,11.0,7.0,9.0,5.0,89.01008,65.04356999999999,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.86294,1.46133,79.52661,55.00423,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.48132,0.92598
21,4C744C12_7_N002,11.0,7.0,9.0,5.0,89.01008,65.04356999999999,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.86294,1.46133,79.52661,55.00423,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.48132,0.92598
22,4C744C22_7_N001,11.0,7.0,9.0,4.0,89.01008,65.03265999999999,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.86294,1.45042,79.50753,54.98484,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.46225,0.90659
23,4C744C32_7_N001,11.0,7.0,9.0,4.0,89.01008,65.03811,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.86294,1.4558799999999998,79.52025,54.99938,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.47497,0.92113
24,4C744C32_7_N002,11.0,7.0,9.0,4.0,89.01008,65.03811,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.86294,1.4558799999999998,79.52025,54.99938,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.47497,0.92113
25,4C744C42_7_N001,11.0,7.0,9.0,5.0,89.01008,65.04356999999999,13:45,14:00,72.20716999999999,54.52721999999999,14.93997,9.055019999999999,1.86294,1.46133,79.53296,55.02847,14:15,14:30,63.57613,48.48055,14.46915,5.5977,1.48768,0.95022
26,5THWEST_LNODED1,3.0,3.0,3.0,3.0,49.89881,36.11458,13:45,14:00,72.20716999999999,54.52721999999999,-11.30195,-7.95206,-1.09641,-0.8305799999999999,34.3715,32.27107,14:15,14:30,63.57613,48.48055,-18.71163,-6.00837,-1.183,-0.5711
27,5THWEST_LNODER2,3.0,3.0,3.0,3.0,49.89881,36.11458,13:45,14:00,72.20716999999999,54.52721999999999,-11.30195,-7.95206,-1.09641,-0.8305799999999999,34.3715,32.27107,14:15,14:30,63.57613,48.48055,-18.71163,-6.00837,-1.183,-0.5711
28,6THSO_LNODED1,4.0,3.0,3.0,3.0,50.172909999999995,36.37952,13:45,14:00,72.20716999999999,54.52721999999999,-11.30195,-7.8936399999999995,-0.82231,-0.62405,34.58313,32.42647,14:15,14:30,63.57613,48.48055,-18.71163,-6.00837,-0.97136,-0.4157
29,90TH.SO_GNODEPDRP1,3.0,3.0,3.0,3.0,49.634009999999996,35.90898,13:45,14:00,72.20716999999999,54.52721999999999,-10.91887,-7.68625,-1.7442900000000001,-1.30198,33.95844,31.9621,14:15,14:30,63.57613,48.48055,-18.53318,-5.87445,-1.7745,-1.014
30,90THSO_LNODE-6,3.0,3.0,3.0,3.0,49.64414,35.93138,13:45,14:00,72.20716999999999,54.52721999999999,-11.01464,-7.744669999999999,-1.63838,-1.22117,33.94107,31.94861,14:15,14:30,63.57613,48.48055,-18.62653,-5.94622,-1.69853,-0.95572
31,A100US_1_B1,12.0,7.0,11.0,5.0,94.90026,68.96236999999999,13:45,14:00,72.20716999999999,54.52721999999999,20.30304,12.38493,2.39006,2.05022,85.93467,58.37791,14:15,14:30,63.57613,48.48055,19.79007,7.64302,2.56848,2.25435
32,AA_LNODE10A,8.0,3.0,3.0,3.0,71.31322,47.42177,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.71642,1.4515,0.80813,40.92066,36.91575,14:15,14:30,63.57613,48.48055,-13.96951,-2.12517,0.62405,0.19036
33,AA_LNODE12A,8.0,3.0,3.0,3.0,71.31322,47.42177,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.71642,1.4515,0.80813,40.92066,36.91575,14:15,14:30,63.57613,48.48055,-13.96951,-2.12517,0.62405,0.19036
34,AA_LNODE13A,8.0,3.0,3.0,3.0,71.31322,47.42177,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.71642,1.4515,0.80813,40.92066,36.91575,14:15,14:30,63.57613,48.48055,-13.96951,-2.12517,0.62405,0.19036
35,AA_LNODE14A,8.0,3.0,3.0,3.0,71.31322,47.42177,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.71642,1.4515,0.80813,40.92066,36.91575,14:15,14:30,63.57613,48.48055,-13.96951,-2.12517,0.62405,0.19036
36,AA_LNODER1A,8.0,3.0,3.0,3.0,71.27584,47.39483,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.71642,1.41412,0.7811899999999999,40.89353,36.89632,14:15,14:30,63.57613,48.48055,-13.96951,-2.12517,0.59691,0.17094
37,AA_LNODER2A,8.0,3.0,3.0,3.0,71.27584,47.39483,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.71642,1.41412,0.7811899999999999,40.89353,36.89632,14:15,14:30,63.57613,48.48055,-13.96951,-2.12517,0.59691,0.17094
38,AA_LNODER4A,8.0,3.0,3.0,3.0,71.27584,47.39483,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.71642,1.41412,0.7811899999999999,40.89353,36.89632,14:15,14:30,63.57613,48.48055,-13.96951,-2.12517,0.59691,0.17094
39,AA_LNODER6A,8.0,3.0,3.0,3.0,71.27584,47.39483,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.71642,1.41412,0.7811899999999999,40.89353,36.89632,14:15,14:30,63.57613,48.48055,-13.96951,-2.12517,0.59691,0.17094
40,ABAJO_LNODED1,6.0,3.0,3.0,3.0,62.36449,42.96796,13:45,14:00,72.20716999999999,54.52721999999999,-0.0012,-1.7362099999999998,0.06853,-0.19305,36.97148,34.15528,14:15,14:30,63.57613,48.48055,-14.92865,-3.04801,-2.366,-1.64726
41,ABAJO_LNODELDN,6.0,3.0,3.0,3.0,62.36449,42.96796,13:45,14:00,72.20716999999999,54.52721999999999,-0.0012,-1.7362099999999998,0.06853,-0.19305,36.97148,34.15528,14:15,14:30,63.57613,48.48055,-14.92865,-3.04801,-2.366,-1.64726
42,ABRN_LNODEWR1,3.0,3.0,3.0,3.0,30.078609999999998,28.790390000000002,13:45,14:00,72.20716999999999,54.52721999999999,-27.35705,-12.48718,-4.8615,-3.61965,27.74761,26.24663,14:15,14:30,63.57613,48.48055,-22.4408,-10.18007,-4.07772,-2.42385
43,ABRN_LNODEWR2,3.0,3.0,3.0,3.0,30.078609999999998,28.790390000000002,13:45,14:00,72.20716999999999,54.52721999999999,-27.35705,-12.48718,-4.8615,-3.61965,27.74761,26.24663,14:15,14:30,63.57613,48.48055,-22.4408,-10.18007,-4.07772,-2.42385
44,ACACIA_7_N001,11.0,6.0,10.0,4.0,86.85984,64.15673000000001,13:45,14:00,72.20716999999999,54.52721999999999,12.83305,8.34812,1.81962,1.28139,81.19813,54.8114,14:15,14:30,63.57613,48.48055,16.50942,5.76363,1.11258,0.56722
45,ACTONSC_6_N001,11.0,7.0,10.0,5.0,88.49172,65.53081999999999,13:45,14:00,72.20716999999999,54.52721999999999,12.83305,8.34812,3.4515,2.65548,82.51416,55.82464,14:15,14:30,63.57613,48.48055,16.50942,5.76363,2.42861,1.58047
46,ACX_GNODESWMPCC,6.0,3.0,3.0,3.0,64.88752,42.85778,13:45,14:00,72.20716999999999,54.52721999999999,6.41533,1.15267,-3.8249699999999995,-3.19211,35.6914,33.4369,14:15,14:30,63.57613,48.48055,-14.50486,-2.3834,-4.06987,-3.03025
47,ACX_LNODENTL,6.0,3.0,3.0,3.0,64.88752,42.85778,13:45,14:00,72.20716999999999,54.52721999999999,6.41533,1.15267,-3.8249699999999995,-3.19211,35.6914,33.4369,14:15,14:30,63.57613,48.48055,-14.50486,-2.3834,-4.06987,-3.03025
48,ACX_LNODEUXL,6.0,3.0,3.0,3.0,64.88752,42.85778,13:45,14:00,72.20716999999999,54.52721999999999,6.41533,1.15267,-3.8249699999999995,-3.19211,35.6914,33.4369,14:15,14:30,63.57613,48.48055,-14.50486,-2.3834,-4.06987,-3.03025
49,ADCC_2_N001,12.0,7.0,10.0,5.0,92.70707,67.22684,13:45,14:00,72.20716999999999,54.52721999999999,20.39881,12.44335,0.10109,0.25628,83.9511,56.82848,14:15,14:30,63.57613,48.48055,19.79007,7.6789,0.5849,0.66903
50,ADERAG1_7_N001,12.0,7.0,11.0,8.0,94.48451,68.96321,13:45,14:00,72.20716999999999,54.52721999999999,17.90881,10.924439999999999,4.368530000000001,3.51155,85.48481,74.89688,14:15,14:30,63.57613,48.48055,17.36298,22.94997,4.54569,3.46636
51,ADLNTO_NDC1,10.0,6.0,8.0,4.0,84.47389,62.06916,13:45,14:00,72.20716999999999,54.52721999999999,10.91647,6.65862,1.35025,0.8833200000000001,74.89902,52.86085,14:15,14:30,63.57613,48.48055,10.54728,4.08943,0.77561,0.29088
52,ADLNTO_NDC2,10.0,6.0,8.0,4.0,84.47389,62.06916,13:45,14:00,72.20716999999999,54.52721999999999,10.91647,6.65862,1.35025,0.8833200000000001,74.89902,52.86085,14:15,14:30,63.57613,48.48055,10.54728,4.08943,0.77561,0.29088
53,ADOBE_LNODE01,4.0,3.0,3.0,3.0,51.34855,36.928340000000006,13:45,14:00,72.20716999999999,54.52721999999999,-12.44998,-8.25173,1.50136,0.28285,37.34309,33.36818,14:15,14:30,63.57613,48.48055,-17.29747,-5.84756,0.37444,0.3652
54,ADOBE_LNODE02,4.0,3.0,3.0,3.0,51.44823,36.98222,13:45,14:00,72.20716999999999,54.52721999999999,-12.44998,-8.25173,1.60104,0.33673000000000003,37.40279,33.4148,14:15,14:30,63.57613,48.48055,-17.29747,-5.84756,0.43413,0.41182
55,ADOBE_LNODE03,4.0,3.0,3.0,3.0,51.44823,36.98222,13:45,14:00,72.20716999999999,54.52721999999999,-12.44998,-8.25173,1.60104,0.33673000000000003,37.40279,33.4148,14:15,14:30,63.57613,48.48055,-17.29747,-5.84756,0.43413,0.41182
56,ADOBE_LNODE08,4.0,3.0,3.0,3.0,51.34855,36.928340000000006,13:45,14:00,72.20716999999999,54.52721999999999,-12.44998,-8.25173,1.50136,0.28285,37.34309,33.36818,14:15,14:30,63.57613,48.48055,-17.29747,-5.84756,0.37444,0.3652
57,ADRATAP_1_B1,12.0,7.0,11.0,8.0,94.48451,69.00683000000001,13:45,14:00,72.20716999999999,54.52721999999999,17.90881,10.924439999999999,4.368530000000001,3.5551699999999995,85.55474,74.96475,14:15,14:30,63.57613,48.48055,17.36298,22.94997,4.61563,3.53423
58,AD_LNODE10A,8.0,3.0,3.0,3.0,72.7834,48.62952,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.7748400000000002,2.92168,1.95747,42.16876,37.82962,14:15,14:30,63.57613,48.48055,-13.96951,-2.08928,1.87214,1.06836
59,AD_LNODE12A,8.0,3.0,3.0,3.0,72.7834,48.62952,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.7748400000000002,2.92168,1.95747,42.16876,37.82962,14:15,14:30,63.57613,48.48055,-13.96951,-2.08928,1.87214,1.06836
60,AD_LNODE18A,8.0,3.0,3.0,3.0,73.67424,49.31194,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.7748400000000002,3.81251,2.6398900000000003,42.91219,38.35409,14:15,14:30,63.57613,48.48055,-13.96951,-2.08928,2.61557,1.59282
61,AD_LNODE20A,8.0,3.0,3.0,3.0,73.67424,49.31194,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.7748400000000002,3.81251,2.6398900000000003,42.91219,38.35409,14:15,14:30,63.57613,48.48055,-13.96951,-2.08928,2.61557,1.59282
62,AD_LNODE21A,8.0,3.0,3.0,3.0,73.67424,49.31194,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.7748400000000002,3.81251,2.6398900000000003,42.91219,38.35409,14:15,14:30,63.57613,48.48055,-13.96951,-2.08928,2.61557,1.59282
63,AD_LNODE22A,8.0,3.0,3.0,3.0,73.67424,49.31194,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.7748400000000002,3.81251,2.6398900000000003,42.91219,38.35409,14:15,14:30,63.57613,48.48055,-13.96951,-2.08928,2.61557,1.59282
64,AD_LNODER9A,8.0,3.0,3.0,3.0,72.7834,48.62952,13:45,14:00,72.20716999999999,54.52721999999999,7.56456,1.7748400000000002,2.92168,1.95747,42.16876,37.82962,14:15,14:30,63.57613,48.48055,-13.96951,-2.08928,1.87214,1.06836
65,AEC300_1_N001,12.0,7.0,10.0,5.0,91.9774,66.66211,13:45,14:00,72.20716999999999,54.52721999999999,20.015729999999998,12.15125,-0.2455,-0.01636,83.43147,56.52302,14:15,14:30,63.57613,48.48055,19.41667,7.49949,0.43868,0.54298
66,AERA12_7_N001,11.0,6.0,10.0,4.0,88.47194,64.26607,13:45,14:00,72.20716999999999,54.52721999999999,18.38766,11.21654,-2.12289,-1.47769,80.15341,54.64477,14:15,14:30,63.57613,48.48055,17.82973,6.92536,-1.25245,-0.76114
67,AFPR_1_TOT_GEN-APND,3.0,3.0,3.0,3.0,42.12845,31.48085,13:45,14:00,72.20716999999999,54.52721999999999,-17.3342,-11.34212,-2.83452,-2.07425,29.38254,29.54854,14:15,14:30,63.57613,48.48055,-22.44699,-7.76736,-2.4366,-1.53464
68,AFPR_GNODE011,3.0,3.0,3.0,3.0,42.12845,31.48085,13:45,14:00,72.20716999999999,54.52721999999999,-17.3342,-11.34212,-2.83452,-2.07425,29.38254,29.54854,14:15,14:30,63.57613,48.48055,-22.44699,-7.76736,-2.4366,-1.53464
69,AFPR_GNODE012,3.0,3.0,3.0,3.0,42.12845,31.48085,13:45,14:00,72.20716999999999,54.52721999999999,-17.3342,-11.34212,-2.83452,-2.07425,29.38254,29.54854,14:15,14:30,63.57613,48.48055,-22.44699,-7.76736,-2.4366,-1.53464
70,AFPR_GNODE013,3.0,3.0,3.0,3.0,42.12845,31.48085,13:45,14:00,72.20716999999999,54.52721999999999,-17.3342,-11.34212,-2.83452,-2.07425,29.38254,29.54854,14:15,14:30,63.57613,48.48055,-22.44699,-7.76736,-2.4366,-1.53464
71,AFSR_GNODEFSR,3.0,3.0,3.0,3.0,42.43602,31.66947,13:45,14:00,72.20716999999999,54.52721999999999,-17.238429999999997,-11.2837,-2.6227099999999997,-1.94405,29.59527,29.67378,14:15,14:30,63.57613,48.48055,-22.35364,-7.73148,-2.31721,-1.44529
72,AFTS_LNODE131,3.0,3.0,3.0,3.0,42.29665,31.597579999999997,13:45,14:00,72.20716999999999,54.52721999999999,-17.3342,-11.34212,-2.6663200000000002,-1.9575200000000001,29.50735,29.64178,14:15,14:30,63.57613,48.48055,-22.44699,-7.76736,-2.31179,-1.4414
73,AGATEBAY_7_GNODE1,3.0,3.0,3.0,3.0,28.01551,23.38932,13:45,14:00,72.20716999999999,54.52721999999999,-30.070290000000004,-18.40093,-4.21137,-3.10697,20.05528,24.15506,14:15,14:30,63.57613,48.48055,-29.40265,-11.26477,-4.80819,-3.43072
74,AGCK_LNODE061,,,,,,,,,,,,,,,,,,,,,,,,
75,AGCK_LNODENDY,,,,,,,,,,,,,,,,,,,,,,,,
76,AGER_LNODE35,3.0,3.0,3.0,3.0,31.51083,25.905070000000002,13:45,14:00,72.20716999999999,54.52721999999999,-27.48452,-16.76519,-3.3018099999999997,-2.22696,24.87128,26.96553,14:15,14:30,63.57613,48.48055,-26.88222,-10.29594,-2.51263,-1.58909
77,AGNESSAV_LNODE90,3.0,3.0,3.0,3.0,28.555190000000003,23.98641,13:45,14:00,72.20716999999999,54.52721999999999,-30.16605,-18.45935,-3.5759300000000005,-2.45145,22.20322,25.9375,14:15,14:30,63.57613,48.48055,-29.496,-11.30065,-2.5669,-1.6124
78,AGNEW_1_N003,13.0,7.0,11.0,5.0,96.19086999999999,69.91816,13:45,14:00,72.20716999999999,54.52721999999999,20.20727,12.32651,3.7764300000000004,3.0644299999999998,87.12122,59.33878,14:15,14:30,63.57613,48.48055,19.60337,7.57125,3.94172,3.28698
79,AGNEW_6_N001,13.0,8.0,11.0,5.0,96.39305,70.04902,13:45,14:00,72.20716999999999,54.52721999999999,20.20727,12.32651,3.9786099999999998,3.1953,87.3183,59.49392,14:15,14:30,63.57613,48.48055,19.60337,7.57125,4.13881,3.44212
80,AGNEW_6_N002,13.0,8.0,11.0,5.0,96.39305,70.04902,13:45,14:00,72.20716999999999,54.52721999999999,20.20727,12.32651,3.9786099999999998,3.1953,87.3183,59.49392,14:15,14:30,63.57613,48.48055,19.60337,7.57125,4.13881,3.44212
81,AGRCJCT_6_B1,13.0,7.0,11.0,5.0,95.28905999999999,69.62145,13:45,14:00,72.20716999999999,54.52721999999999,17.3342,10.57392,5.74769,4.52031,85.82113,58.94588,14:15,14:30,63.57613,48.48055,16.80289,6.49477,5.44212,3.97056
82,AGRICO_6_PL3N5-APND,13.0,7.0,11.0,5.0,95.28905999999999,69.62145,13:45,14:00,72.20716999999999,54.52721999999999,17.3342,10.57392,5.74769,4.52031,85.82113,58.94588,14:15,14:30,63.57613,48.48055,16.80289,6.49477,5.44212,3.97056
83,AGRICO_7_B1,13.0,7.0,11.0,5.0,95.28905999999999,69.62145,13:45,14:00,72.20716999999999,54.52721999999999,17.3342,10.57392,5.74769,4.52031,85.82113,58.94588,14:15,14:30,63.57613,48.48055,16.80289,6.49477,5.44212,3.97056
84,AGRICO_7_B3,13.0,7.0,11.0,5.0,95.28905999999999,69.62145,13:45,14:00,72.20716999999999,54.52721999999999,17.3342,10.57392,5.74769,4.52031,85.82113,58.94588,14:15,14:30,63.57613,48.48055,16.80289,6.49477,5.44212,3.97056
85,AGRICO_7_B4,13.0,7.0,11.0,5.0,95.28905999999999,69.62145,13:45,14:00,72.20716999999999,54.52721999999999,17.3342,10.57392,5.74769,4.52031,85.82113,58.94588,14:15,14:30,63.57613,48.48055,16.80289,6.49477,5.44212,3.97056
86,AGRICO_7_UNIT-APND,13.0,7.0,11.0,5.0,95.28905999999999,69.62145,13:45,14:00,72.20716999999999,54.52721999999999,17.3342,10.57392,5.74769,4.52031,85.82113,58.94588,14:15,14:30,63.57613,48.48055,16.80289,6.49477,5.44212,3.97056
87,AGRILINK_6_N001,12.0,7.0,11.0,5.0,93.95132,68.23018,13:45,14:00,72.20716999999999,54.52721999999999,19.05804,11.62547,2.6861099999999998,2.07749,85.04103,58.30218,14:15,14:30,63.57613,48.48055,18.48318,7.14066,2.98172,2.68097
88,AGUAMNSA_7_B1,11.0,6.0,10.0,5.0,86.29321,64.25724,13:45,14:00,72.20716999999999,54.52721999999999,11.20498,7.72887,2.8810700000000002,2.00115,83.03139,55.58117,14:15,14:30,63.57613,48.48055,17.26188,5.69953,2.19338,1.40109
89,AGUCALG1_7_B1,10.0,4.0,3.0,3.0,80.43798000000001,53.38664,13:45,14:00,72.20716999999999,54.52721999999999,8.33191,-0.75343,-0.10109,-0.38714,27.22751,40.44619,14:15,14:30,63.57613,48.48055,-35.44583,-6.98718,-0.90278,-1.04718
90,AG_LNODER1A,8.0,3.0,3.0,3.0,71.00323,47.92275,13:45,14:00,72.20716999999999,54.52721999999999,8.13917,2.8818599999999996,0.56689,0.14367,46.61297,38.00131,14:15,14:30,63.57613,48.48055,-7.56091,-0.4996,-0.09225,-0.34964
91,AG_LNODER3A,8.0,3.0,3.0,3.0,71.00323,47.92275,13:45,14:00,72.20716999999999,54.52721999999999,8.13917,2.8818599999999996,0.56689,0.14367,46.61297,38.00131,14:15,14:30,63.57613,48.48055,-7.56091,-0.4996,-0.09225,-0.34964
92,AIC TAP_LNODEAIC,8.0,3.0,3.0,3.0,71.37003,47.01355,13:45,14:00,72.20716999999999,54.52721999999999,7.85186,1.58206,1.2209999999999999,0.5342600000000001,38.27605,36.10678,14:15,14:30,63.57613,48.48055,-16.41877,-2.65441,0.42869,-0.08935
93,AIRPORT_GNODE1,3.0,3.0,3.0,3.0,33.86618,26.37485,13:45,14:00,72.20716999999999,54.52721999999999,-30.549129999999998,-18.634610000000002,2.1181400000000004,0.11225,25.4821,27.41802,14:15,14:30,63.57613,48.48055,-29.8694,-11.44418,1.08537,0.01166
94,AIRPORT_LNODE06,3.0,3.0,3.0,3.0,48.4512,35.12879,13:45,14:00,72.20716999999999,54.52721999999999,-14.269589999999999,-9.314969999999999,0.42362,-0.45346000000000003,36.90277,33.43949,14:15,14:30,63.57613,48.48055,-18.29131,-6.34736,0.92795,0.9363
95,AIRPORT_LNODE42,3.0,3.0,3.0,3.0,48.56333,35.19613,13:45,14:00,72.20716999999999,54.52721999999999,-14.269589999999999,-9.314969999999999,0.53576,-0.38611999999999996,37.08728,33.57546,14:15,14:30,63.57613,48.48055,-18.29131,-6.34736,1.11246,1.07228
96,AIRPORT_LNODE65,3.0,3.0,3.0,3.0,48.56333,35.19613,13:45,14:00,72.20716999999999,54.52721999999999,-14.269589999999999,-9.314969999999999,0.53576,-0.38611999999999996,37.08728,33.57546,14:15,14:30,63.57613,48.48055,-18.29131,-6.34736,1.11246,1.07228
97,AIRPORT_LNODE66,3.0,3.0,3.0,3.0,48.4512,35.12879,13:45,14:00,72.20716999999999,54.52721999999999,-14.269589999999999,-9.314969999999999,0.42362,-0.45346000000000003,36.90277,33.43949,14:15,14:30,63.57613,48.48055,-18.29131,-6.34736,0.92795,0.9363
98,AIRPORT_LNODE67,3.0,3.0,3.0,3.0,48.4512,35.12879,13:45,14:00,72.20716999999999,54.52721999999999,-14.269589999999999,-9.314969999999999,0.42362,-0.45346000000000003,36.90277,33.43949,14:15,14:30,63.57613,48.48055,-18.29131,-6.34736,0.92795,0.9363
99,AIRPORT_LNODE69,3.0,3.0,3.0,3.0,48.56333,35.19613,13:45,14:00,72.20716999999999,54.52721999999999,-14.269589999999999,-9.314969999999999,0.53576,-0.38611999999999996,37.08728,33.57546,14:15,14:30,63.57613,48.48055,-18.29131,-6.34736,1.11246,1.07228
