,node,p3_level,p4_level,p1_level,p2_level,RTPD1_lmp,RTPD2_lmp,RTPD1_int_end,RTPD2_int_end,RTPD1_energy,RTPD2_energy,RTPD1_congestion,RTPD2_congestion,RTPD1_losses,RTPD2_losses,RTPD3_lmp,RTPD4_lmp,RTPD3_int_end,RTPD4_int_end,RTPD3_energy,RTPD4_energy,RTPD3_congestion,RTPD4_congestion,RTPD3_losses,RTPD4_losses
6322,PATRICK_LNODET,3.0,3.0,3.0,3.0,29.250940000000003,31.203290000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.49072,1.59303,33.55313,37.28647,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.86336,1.55092
6323,PATUA_GNODEIT,3.0,3.0,3.0,3.0,28.9206,30.859809999999996,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,1.16038,1.24955,33.15384,36.81477,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,1.46407,1.07921
6324,PAT_LNODEXF1,3.0,3.0,3.0,3.0,18.13729,20.1797,14:15,14:30,37.58631,45.08222,-9.57868,-9.41156,-0.04546,-0.0202,31.63864,35.70694,14:45,15:00,48.06097,47.03675,-0.0048,-0.0048,-0.04753,-0.02501
6325,PAULSWT_1_GN002,4.0,3.0,3.0,3.0,39.84149,47.93141,14:15,14:30,37.58631,45.08222,0.0,0.0,2.2551799999999997,2.8492,51.19455,49.64729,14:45,15:00,48.06097,47.03675,0,0,3.13358,2.61054
6326,PAULSWT_1_N001,4.0,3.0,3.0,3.0,39.84149,47.93141,14:15,14:30,37.58631,45.08222,0.0,0.0,2.2551799999999997,2.8492,51.19455,49.64729,14:45,15:00,48.06097,47.03675,0,0,3.13358,2.61054
6327,PAULSWT_1_N004,4.0,3.0,3.0,3.0,39.84149,47.93141,14:15,14:30,37.58631,45.08222,0.0,0.0,2.2551799999999997,2.8492,51.19455,49.64729,14:45,15:00,48.06097,47.03675,0,0,3.13358,2.61054
6328,PAULSWT_1_N013,4.0,3.0,3.0,3.0,39.84149,47.93141,14:15,14:30,37.58631,45.08222,0.0,0.0,2.2551799999999997,2.8492,51.19455,49.64729,14:45,15:00,48.06097,47.03675,0,0,3.13358,2.61054
6329,PAULSWT_1_N101,4.0,3.0,3.0,3.0,39.84149,47.93141,14:15,14:30,37.58631,45.08222,0.0,0.0,2.2551799999999997,2.8492,51.19455,49.64729,14:45,15:00,48.06097,47.03675,0,0,3.13358,2.61054
6330,PAUL_LNODE131,3.0,3.0,3.0,3.0,27.09003,28.972459999999998,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-0.66899,-0.63659,30.98509,34.98393,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-0.70349,-0.75042
6331,PAUL_LNODE132,3.0,3.0,3.0,3.0,27.09003,28.972459999999998,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-0.66899,-0.63659,30.98509,34.98393,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-0.70349,-0.75042
6332,PAVANT_LNODEIC,3.0,3.0,3.0,3.0,25.34954,27.027140000000003,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.40948,-2.5819099999999997,28.8271,32.65405,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.86148,-3.0803
6333,PAVANT_LNODERE,3.0,3.0,3.0,3.0,25.34954,27.027140000000003,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.40948,-2.5819099999999997,28.8271,32.65405,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.86148,-3.0803
6334,PAVANT_LNODEYN,3.0,3.0,3.0,3.0,25.34954,27.027140000000003,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.40948,-2.5819099999999997,28.8271,32.65405,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.86148,-3.0803
6335,PAVANT_NODE1,3.0,3.0,3.0,3.0,25.34954,27.027140000000003,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.40948,-2.5819099999999997,28.8271,32.65405,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.86148,-3.0803
6336,PAWNEE_LNODE-1,3.0,3.0,3.0,3.0,26.638709999999996,28.32221,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.12151,-1.28805,30.27958,34.22394,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.41019,-1.51161
6337,PAWNEE_LNODE-2,3.0,3.0,3.0,3.0,26.638709999999996,28.32221,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.12151,-1.28805,30.27958,34.22394,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.41019,-1.51161
6338,PA_LNODE10A,3.0,3.0,3.0,3.0,26.66647,28.34886,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.09375,-1.2614,30.31444,34.27039,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.37534,-1.46516
6339,PA_LNODE12A,3.0,3.0,3.0,3.0,26.66647,28.34886,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.09375,-1.2614,30.31444,34.27039,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.37534,-1.46516
6340,PA_LNODE13A,3.0,3.0,3.0,3.0,26.66647,28.34886,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.09375,-1.2614,30.31444,34.27039,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.37534,-1.46516
6341,PA_LNODER2A,3.0,3.0,3.0,3.0,26.6748,28.357740000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.08542,-1.25251,30.32394,34.27397,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.36583,-1.46158
6342,PA_LNODER4A,3.0,3.0,3.0,3.0,26.6748,28.357740000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.08542,-1.25251,30.32394,34.27397,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.36583,-1.46158
6343,PA_LNODER6A,3.0,3.0,3.0,3.0,26.6748,28.357740000000003,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.08542,-1.25251,30.32394,34.27397,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.36583,-1.46158
6344,PBTR_LNODESHF,3.0,3.0,3.0,3.0,19.03182,20.13159,14:15,14:30,37.58631,45.08222,-8.63589,-9.40916,-0.09372,-0.07071000000000001,31.53013,35.56283,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-0.15844,-0.17152
6345,PB_LNODER1A,3.0,3.0,3.0,3.0,26.441609999999997,28.10309,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.31861,-1.50716,30.03557,33.92376,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.65421,-1.81179
6346,PB_LNODER2A,3.0,3.0,3.0,3.0,26.441609999999997,28.10309,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.31861,-1.50716,30.03557,33.92376,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.65421,-1.81179
6347,PB_LNODER9A,3.0,3.0,3.0,3.0,26.441609999999997,28.10309,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.31861,-1.50716,30.03557,33.92376,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.65421,-1.81179
6348,PCBRICK_6_B1,4.0,4.0,3.0,3.0,40.44287,48.670759999999994,14:15,14:30,37.58631,45.08222,0.0,0.0,2.85656,3.58854,52.01159,50.6821,14:45,15:00,48.06097,47.03675,0,0,3.95061,3.64535
6349,PCHCOPP_6_B1,3.0,3.0,3.0,3.0,38.717659999999995,46.48878,14:15,14:30,37.58631,45.08222,0.0,0.0,1.13135,1.40657,49.56048,48.20326,14:45,15:00,48.06097,47.03675,0,0,1.4995,1.16651
6350,PCHCOPP_6_N001,3.0,3.0,3.0,3.0,38.717659999999995,46.48878,14:15,14:30,37.58631,45.08222,0.0,0.0,1.13135,1.40657,49.56048,48.20326,14:45,15:00,48.06097,47.03675,0,0,1.4995,1.16651
6351,PCKT_LNODE131,3.0,3.0,3.0,3.0,27.83675,29.78671,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,0.07773,0.17765,31.87871,35.9702,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,0.19013,0.23585
6352,PCK_LNODE0A,3.0,3.0,3.0,3.0,26.458270000000002,28.12678,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.30195,-1.48347,30.07043,33.95235,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.61935,-1.7832
6353,PCK_LNODE2A,3.0,3.0,3.0,3.0,26.458270000000002,28.12678,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.30195,-1.48347,30.07043,33.95235,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.61935,-1.7832
6354,PCK_LNODER5A,3.0,3.0,3.0,3.0,26.458270000000002,28.12678,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.30195,-1.48347,30.07043,33.95235,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.61935,-1.7832
6355,PCK_LNODER6A,3.0,3.0,3.0,3.0,26.458270000000002,28.12678,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.30195,-1.48347,30.07043,33.95235,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.61935,-1.7832
6356,PCR_LNODEXF1,3.0,3.0,3.0,3.0,18.0791,20.12112,14:15,14:30,37.58631,45.08222,-9.57868,-9.41156,-0.10364000000000001,-0.07877999999999999,31.55626,35.62476,14:45,15:00,48.06097,47.03675,-0.0048,-0.0048,-0.12991,-0.1072
6357,PCR_LNODEXF2,3.0,3.0,3.0,3.0,18.0791,20.12112,14:15,14:30,37.58631,45.08222,-9.57868,-9.41156,-0.10364000000000001,-0.07877999999999999,31.55626,35.62476,14:45,15:00,48.06097,47.03675,-0.0048,-0.0048,-0.12991,-0.1072
6358,PC_LNODER1A,3.0,3.0,3.0,3.0,26.62205,28.29556,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.1381700000000001,-1.3147,30.25423,34.15247,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.43555,-1.58308
6359,PC_LNODER3A,3.0,3.0,3.0,3.0,26.62205,28.29556,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.1381700000000001,-1.3147,30.25423,34.15247,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.43555,-1.58308
6360,PC_LNODER5A,3.0,3.0,3.0,3.0,26.62205,28.29556,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.1381700000000001,-1.3147,30.25423,34.15247,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.43555,-1.58308
6361,PC_LNODER7A,3.0,3.0,3.0,3.0,26.62205,28.29556,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.1381700000000001,-1.3147,30.25423,34.15247,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.43555,-1.58308
6362,PD_LNODE10A,3.0,3.0,3.0,3.0,26.79972,28.490990000000004,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.9605,-1.11927,30.46338,34.53484,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.22639,-1.20071
6363,PD_LNODE14A,3.0,3.0,3.0,3.0,26.79972,28.490990000000004,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.9605,-1.11927,30.46338,34.53484,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.22639,-1.20071
6364,PD_LNODE17A,3.0,3.0,3.0,3.0,26.76918,28.458409999999997,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.9910399999999999,-1.15184,30.42852,34.48481,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.26125,-1.25074
6365,PD_LNODE19A,3.0,3.0,3.0,3.0,26.76918,28.458409999999997,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.9910399999999999,-1.15184,30.42852,34.48481,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.26125,-1.25074
6366,PD_LNODER1A,3.0,3.0,3.0,3.0,26.802490000000002,28.496909999999996,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.95773,-1.11335,30.46972,34.54198,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.22006,-1.19357
6367,PD_LNODER2A,3.0,3.0,3.0,3.0,26.802490000000002,28.496909999999996,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.95773,-1.11335,30.46972,34.54198,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.22006,-1.19357
6368,PD_LNODER6A,3.0,3.0,3.0,3.0,26.802490000000002,28.496909999999996,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.95773,-1.11335,30.46972,34.54198,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.22006,-1.19357
6369,PD_LNODER9A,3.0,3.0,3.0,3.0,26.79972,28.490990000000004,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-0.9605,-1.11927,30.46338,34.53484,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.22639,-1.20071
6370,PEABODY_2_N002,3.0,3.0,3.0,3.0,38.42824,46.18673,14:15,14:30,37.58631,45.08222,0.0,0.0,0.84193,1.10451,49.28172,48.04804,14:45,15:00,48.06097,47.03675,0,0,1.22075,1.01129
6371,PEABODY_2_N006,3.0,3.0,3.0,3.0,38.42824,46.18673,14:15,14:30,37.58631,45.08222,0.0,0.0,0.84193,1.10451,49.28172,48.04804,14:45,15:00,48.06097,47.03675,0,0,1.22075,1.01129
6372,PEABODY_2_N024,3.0,3.0,3.0,3.0,38.42824,46.18673,14:15,14:30,37.58631,45.08222,0.0,0.0,0.84193,1.10451,49.28172,48.04804,14:45,15:00,48.06097,47.03675,0,0,1.22075,1.01129
6373,PEACE_LNODE-1,3.0,3.0,3.0,3.0,26.50546,28.177120000000002,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.25476,-1.4331399999999999,30.11796,34.04883,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.57181,-1.68672
6374,PEACE_LNODE-2,3.0,3.0,3.0,3.0,26.50546,28.177120000000002,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.25476,-1.4331399999999999,30.11796,34.04883,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.57181,-1.68672
6375,PEACE_LNODE-3,3.0,3.0,3.0,3.0,26.50546,28.177120000000002,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.25476,-1.4331399999999999,30.11796,34.04883,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.57181,-1.68672
6376,PEACHTON_6_N001,4.0,3.0,3.0,3.0,39.31528,47.34985,14:15,14:30,37.58631,45.08222,0.0,0.0,1.7289700000000001,2.26764,50.51208,48.88059,14:45,15:00,48.06097,47.03675,0,0,2.45111,1.84384
6377,PEACHTON_6_N004,4.0,3.0,3.0,3.0,39.31528,47.34985,14:15,14:30,37.58631,45.08222,0.0,0.0,1.7289700000000001,2.26764,50.51208,48.88059,14:45,15:00,48.06097,47.03675,0,0,2.45111,1.84384
6378,PEARBLSM_2_N020,3.0,3.0,3.0,3.0,36.672959999999996,43.855979999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.91335,-1.22624,46.75372,45.79028,14:45,15:00,48.06097,47.03675,0,0,-1.30726,-1.24647
6379,PEARBMAP_7_B1,3.0,3.0,3.0,3.0,36.691759999999995,43.87852,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.89455,-1.2037,46.78255,45.80909,14:45,15:00,48.06097,47.03675,0,0,-1.27842,-1.22766
6380,PEARBMAP_7_B3,3.0,3.0,3.0,3.0,36.691759999999995,43.87852,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.89455,-1.2037,46.78255,45.80909,14:45,15:00,48.06097,47.03675,0,0,-1.27842,-1.22766
6381,PEARBMAP_7_B4,3.0,3.0,3.0,3.0,36.691759999999995,43.87852,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.89455,-1.2037,46.78255,45.80909,14:45,15:00,48.06097,47.03675,0,0,-1.27842,-1.22766
6382,PEARBMBP_7_B1,3.0,3.0,3.0,3.0,36.672959999999996,43.855979999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.91335,-1.22624,46.75372,45.79028,14:45,15:00,48.06097,47.03675,0,0,-1.30726,-1.24647
6383,PEARBMBP_7_B3,3.0,3.0,3.0,3.0,36.672959999999996,43.855979999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.91335,-1.22624,46.75372,45.79028,14:45,15:00,48.06097,47.03675,0,0,-1.30726,-1.24647
6384,PEARBMBP_7_B4,3.0,3.0,3.0,3.0,36.672959999999996,43.855979999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.91335,-1.22624,46.75372,45.79028,14:45,15:00,48.06097,47.03675,0,0,-1.30726,-1.24647
6385,PEARBMCP_7_B1,3.0,3.0,3.0,3.0,36.672959999999996,43.855979999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.91335,-1.22624,46.75372,45.79028,14:45,15:00,48.06097,47.03675,0,0,-1.30726,-1.24647
6386,PEARBMCP_7_B3,3.0,3.0,3.0,3.0,36.672959999999996,43.855979999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.91335,-1.22624,46.75372,45.79028,14:45,15:00,48.06097,47.03675,0,0,-1.30726,-1.24647
6387,PEARBMDP_7_B1,3.0,3.0,3.0,3.0,36.672959999999996,43.855979999999995,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.91335,-1.22624,46.75372,45.79028,14:45,15:00,48.06097,47.03675,0,0,-1.30726,-1.24647
6388,PEARLN_LNODE-1,3.0,3.0,3.0,3.0,26.641479999999998,28.32517,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.11874,-1.28509,30.28592,34.23823,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.40386,-1.49732
6389,PEARLN_LNODE-2,3.0,3.0,3.0,3.0,26.641479999999998,28.32517,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.11874,-1.28509,30.28592,34.23823,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.40386,-1.49732
6390,PEARLN_LNODE-3,3.0,3.0,3.0,3.0,26.641479999999998,28.32517,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.11874,-1.28509,30.28592,34.23823,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.40386,-1.49732
6391,PEASE_1_N001,3.0,3.0,3.0,3.0,38.281659999999995,46.04697,14:15,14:30,37.58631,45.08222,0.0,0.0,0.69535,0.9647600000000001,49.09429,47.94456,14:45,15:00,48.06097,47.03675,0,0,1.03331,0.90781
6392,PEASE_1_N008,3.0,3.0,3.0,3.0,38.281659999999995,46.04697,14:15,14:30,37.58631,45.08222,0.0,0.0,0.69535,0.9647600000000001,49.09429,47.94456,14:45,15:00,48.06097,47.03675,0,0,1.03331,0.90781
6393,PEASE_1_N009,3.0,3.0,3.0,3.0,38.281659999999995,46.04697,14:15,14:30,37.58631,45.08222,0.0,0.0,0.69535,0.9647600000000001,49.09429,47.94456,14:45,15:00,48.06097,47.03675,0,0,1.03331,0.90781
6394,PEA_LNODEXF1,3.0,3.0,3.0,3.0,18.06456,20.10294,14:15,14:30,37.58631,45.08222,-9.57868,-9.41156,-0.11819,-0.09696,31.52457,35.56401,14:45,15:00,48.06097,47.03675,-0.0048,-0.0048,-0.1616,-0.16794
6395,PEBBLE_LNODE-1,3.0,3.0,3.0,3.0,26.458270000000002,28.12678,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.30195,-1.48347,30.06409,33.98808,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.62569,-1.74747
6396,PEBBLE_LNODE-2,3.0,3.0,3.0,3.0,26.458270000000002,28.12678,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.30195,-1.48347,30.06409,33.98808,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.62569,-1.74747
6397,PEBBLE_LNODE-3,3.0,3.0,3.0,3.0,26.458270000000002,28.12678,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.30195,-1.48347,30.06409,33.98808,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.62569,-1.74747
6398,PECOS_LNODE-6,3.0,3.0,3.0,3.0,26.369429999999998,28.03795,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.39079,-1.5723,29.96268,33.86301,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.72709,-1.87254
6399,PECOS_LNODEBK7,3.0,3.0,3.0,3.0,26.369429999999998,28.03795,14:15,14:30,37.58631,45.08222,-0.0012,-0.0012,-1.39079,-1.5723,29.96268,33.86301,14:45,15:00,48.06097,47.03675,-0.0012,-0.0012,-1.72709,-1.87254
6400,PELICANP_LNODED1,3.0,3.0,3.0,3.0,25.45502,27.18703,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.3040000000000003,-2.4220200000000003,28.99821,32.90419,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.69036,-2.83016
6401,PELTONRE_NODET,3.0,3.0,3.0,3.0,18.558670000000003,19.62739,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,-0.56806,-0.57371,30.73992,34.57182,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,-0.94745,-1.16133
6402,PENDAIR_GNODE1,3.0,3.0,3.0,3.0,19.49014,20.64754,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.36341,0.44643999999999995,32.394,36.53357,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.70663,0.80042
6403,PENDLETN_6_N001,3.0,3.0,3.0,3.0,38.142590000000006,45.58263,14:15,14:30,37.58631,45.08222,0.0,0.0,0.55628,0.50041,48.64251,47.67645,14:45,15:00,48.06097,47.03675,0,0,0.58154,0.6397
6404,PENDLETN_6_N004,3.0,3.0,3.0,3.0,38.142590000000006,45.58263,14:15,14:30,37.58631,45.08222,0.0,0.0,0.55628,0.50041,48.64251,47.67645,14:45,15:00,48.06097,47.03675,0,0,0.58154,0.6397
6405,PENDLETO_LNODE19,3.0,3.0,3.0,3.0,19.24532,20.37281,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.11859000000000001,0.17171,31.94404,36.05118,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.25667,0.31803
6406,PENDLETO_LNODE20,3.0,3.0,3.0,3.0,19.24532,20.37281,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.11859000000000001,0.17171,31.94404,36.05118,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.25667,0.31803
6407,PENDLETO_LNODE21,3.0,3.0,3.0,3.0,19.24532,20.37281,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.11859000000000001,0.17171,31.94404,36.05118,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.25667,0.31803
6408,PENDLETO_LNODE22,3.0,3.0,3.0,3.0,19.24532,20.37281,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.11859000000000001,0.17171,31.94404,36.05118,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.25667,0.31803
6409,PENDLETO_LNODE41,3.0,3.0,3.0,3.0,19.24532,20.37281,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.11859000000000001,0.17171,31.94404,36.05118,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.25667,0.31803
6410,PENDLETO_LNODE79,3.0,3.0,3.0,3.0,19.24532,20.37281,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.11859000000000001,0.17171,31.94404,36.05118,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.25667,0.31803
6411,PENNGRVE_1_N001,4.0,3.0,3.0,3.0,39.74752,47.823209999999996,14:15,14:30,37.58631,45.08222,0.0,0.0,2.16121,2.741,51.08401,49.85896,14:45,15:00,48.06097,47.03675,0,0,3.02304,2.82221
6412,PENRYN_6_N001,4.0,4.0,3.0,3.0,40.39777,48.64822,14:15,14:30,37.58631,45.08222,0.0,0.0,2.81146,3.5660000000000003,51.89624,50.82791,14:45,15:00,48.06097,47.03675,0,0,3.83527,3.79116
6413,PENRYN_6_N004,4.0,4.0,3.0,3.0,40.39777,48.64822,14:15,14:30,37.58631,45.08222,0.0,0.0,2.81146,3.5660000000000003,51.89624,50.82791,14:45,15:00,48.06097,47.03675,0,0,3.83527,3.79116
6414,PENSTOCK_NODET,3.0,3.0,3.0,3.0,20.12706,21.33236,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,1.00033,1.13126,33.52524,38.48818,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,1.83787,2.75503
6415,PEN_2_B1,3.0,3.0,3.0,3.0,37.451,44.7441,14:15,14:30,37.58631,45.08222,0.0,0.0,-0.13530999999999999,-0.33812,47.72935,46.73572,14:45,15:00,48.06097,47.03675,0,0,-0.33162,-0.30104
6416,PEORIA_7_N001,4.0,3.0,3.0,3.0,39.24387,47.05682,14:15,14:30,37.58631,45.08222,0.0,0.0,1.65756,1.9746,50.15163,49.05933,14:45,15:00,48.06097,47.03675,0,0,2.09065,2.02258
6417,PEORIA_7_N002,4.0,3.0,3.0,3.0,39.24387,47.05682,14:15,14:30,37.58631,45.08222,0.0,0.0,1.65756,1.9746,50.15163,49.05933,14:45,15:00,48.06097,47.03675,0,0,2.09065,2.02258
6418,PEORIA_7_N003,4.0,3.0,3.0,3.0,39.24387,47.05682,14:15,14:30,37.58631,45.08222,0.0,0.0,1.65756,1.9746,50.15163,49.05933,14:45,15:00,48.06097,47.03675,0,0,2.09065,2.02258
6419,PEPCON_LNODED1,3.0,3.0,3.0,3.0,25.443920000000002,27.11893,14:15,14:30,37.58631,45.08222,-0.0024,-0.0024,-2.3151,-2.49012,28.93484,32.80056,14:45,15:00,48.06097,47.03675,-0.0024,-0.0024,-2.75374,-2.93379
6420,PEPPER_1_N005,3.0,3.0,3.0,3.0,37.72162,45.10926,14:15,14:30,37.58631,45.08222,0.0,0.0,0.13530999999999999,0.02705,48.05136,47.14964,14:45,15:00,48.06097,47.03675,0,0,-0.00961,0.11289
6421,PEPPER_1_N006,3.0,3.0,3.0,3.0,37.72162,45.10926,14:15,14:30,37.58631,45.08222,0.0,0.0,0.13530999999999999,0.02705,48.05136,47.14964,14:45,15:00,48.06097,47.03675,0,0,-0.00961,0.11289
6422,PEREZ_LNODED1,3.0,3.0,3.0,3.0,19.44806,20.57684,14:15,14:30,37.58631,45.08222,-8.634689999999999,-9.41036,0.32133,0.37574,32.30528,36.26915,14:45,15:00,48.06097,47.03675,-0.0036,-0.0036,0.6179,0.536
6423,PERMNNTE_6_GN001,4.0,3.0,3.0,3.0,39.6498,47.70149,14:15,14:30,37.58631,45.08222,0.0,0.0,2.0634900000000003,2.61928,50.95424,49.58614,14:45,15:00,48.06097,47.03675,0,0,2.89327,2.54939
6424,PERMNNTE_6_N002,4.0,3.0,3.0,3.0,39.6498,47.70149,14:15,14:30,37.58631,45.08222,0.0,0.0,2.0634900000000003,2.61928,50.95424,49.58614,14:45,15:00,48.06097,47.03675,0,0,2.89327,2.54939
6425,PERRY_6_N001,4.0,3.0,3.0,3.0,39.3228,47.20559,14:15,14:30,37.58631,45.08222,0.0,0.0,1.73649,2.12337,50.38232,49.13459,14:45,15:00,48.06097,47.03675,0,0,2.32135,2.09784
