node_ba,node_type,node_name,latitude,longitude,geometry
PGE,LOAD,SYLV_LNODEWR1,45.50957,-122.739807,POINT (-122.739807 45.50957)
PACE,LOAD,SYRACUSE_LNODED3,41.09537038,-112.0429401,POINT (-112.0429400724681 41.09537037930561)
PACE,LOAD,SYRACUSE_LNODED4,41.09518962,-112.0429401,POINT (-112.042940072798 41.09518962057012)
PACE,LOAD,SYRACUSE_LNODEN1,41.09518962,-112.0431799,POINT (-112.043179927202 41.09518962057012)
PACE,LOAD,SYRACUSE_LNODEOY,41.09537038,-112.0431799,POINT (-112.043179927532 41.09537037930561)
APS,LOAD,SZ_LNODE13A,35.18828713,-111.6315077,POINT (-111.6315077278151 35.18828712829585)
APS,LOAD,SZ_LNODE14A,35.18810689,-111.6315077,POINT (-111.6315077280597 35.18810688560425)
APS,LOAD,SZ_LNODE18A,35.18810689,-111.6317283,POINT (-111.6317282719403 35.18810688560425)
APS,LOAD,SZ_LNODE22A,35.18828713,-111.6317283,POINT (-111.6317282721849 35.18828712829585)
CA,GEN,T0239_7_N002,35.351417,-119.985715,POINT (-119.985715 35.351417)
CA,GEN,T0304_7_N003,36.195786,-119.4391955,POINT (-119.4391954733792 36.1957859999872)
CA,GEN,T320BS1_7_B1,38.01235335,-121.7581763,POINT (-121.7581763238846 38.01235335073215)
CA,GEN,T320BS2_7_B1,38.01217265,-121.7581763,POINT (-121.7581763241673 38.01217264915648)
CA,GEN,T320BS3_7_B1,38.01217265,-121.7584057,POINT (-121.7584056758327 38.01217264915648)
CA,GEN,T320BS4_7_B1,38.01235335,-121.7584057,POINT (-121.7584056761154 38.01235335073215)
NV,LOAD,TABLEMT_LNODE40,38.535758,-118.155795,POINT (-118.155795 38.535758)
PGE,LOAD,TABR_LNODEWR6,45.520916,-122.602295,POINT (-122.602295 45.520916)
CA,LOAD,TAFT1_1_N001,35.15,-119.4799449,POINT (-119.4799448699458 35.14999999998751)
CA,LOAD,TAFT1_1_N004,35.15,-119.4800551,POINT (-119.4800551300542 35.14999999998751)
PACE,LOAD,TAGGART_LNODED1,41.05667,-111.59339,POINT (-111.59339 41.05667)
NV,LOAD,TAHDONR_LNODE07,39.337309,-120.221277,POINT (-120.221277 39.337309)
NV,LOAD,TAHOCTY_LNODE01,39.16597154,-120.1444535,POINT (-120.1444535120368 39.16597154003826)
NV,LOAD,TAHOCTY_LNODE71,39.16579246,-120.1444535,POINT (-120.1444535123309 39.16579245984777)
NV,LOAD,TAHOCTY_LNODE72,39.16579246,-120.1446845,POINT (-120.1446844876691 39.16579245984777)
NV,LOAD,TAHOCTY_LNODE73,39.16597154,-120.1446845,POINT (-120.1446844879632 39.16597154003826)
PACW,LOAD,TAKELMA_LNODE78,42.6825,-122.6775,POINT (-122.6775 42.6825)
PACW,LOAD,TALENT_LNODELD,42.25056,-122.7927195,POINT (-122.7927195081188 42.25055999998411)
PACW,LOAD,TALENT_LNODELD1,42.25056,-122.7928405,POINT (-122.7928404918812 42.25055999998411)
CA,LOAD,TAMARACK_6_N001,39.31374253,-120.4968042,POINT (-120.496804181007 39.3137425336773)
CA,LOAD,TAMARISK_1_N001,33.817316,-116.454898,POINT (-116.454898 33.817316)
PACE,LOAD,TAMARISK_LNODED1,38.98889,-110.13386,POINT (-110.13386 38.98889)
NV,LOAD,TAM_LNODE-1,36.1428776,-115.1863227,POINT (-115.1863227 36.14287759831584)
NV,LOAD,TAM_LNODE-2,36.14279702,-115.1862651,POINT (-115.1862650918623 36.14279702082827)
NV,LOAD,TAM_LNODE-3,36.14279702,-115.1863803,POINT (-115.1863803081377 36.14279702082827)
IPCO,GEN,TANA_GNODEANA,42.8644,-114.9692,POINT (-114.9692 42.8644)
PSE,LOAD,TAN_LNODEXF1,47.0425,-122.7805556,POINT (-122.7805556 47.0425)
CA,LOAD,TAP801_1_N001,34.109614,-116.411837,POINT (-116.411837 34.109614)
CA,LOAD,TAP807_1_N001,34,-116.5,POINT (-116.5 34)
CA,LOAD,TASSAJAR_2_N001,37.79959506,-121.907789,POINT (-121.9077890169033 37.79959505569389)
CA,LOAD,TASSAJAR_2_N002,37.79959506,-121.9079035,POINT (-121.9079034594127 37.79959505569389)
PACE,LOAD,TAYLORSV_LNODE-3,40.65603,-111.9588304,POINT (-111.9588304150936 40.65602999998468)
PACE,LOAD,TAYLORSV_LNODE-4,40.65603,-111.9589496,POINT (-111.9589495849064 40.65602999998468)
CA,LOAD,TECUYA_6_N001,35.01858934,-118.9795361,POINT (-118.97953608432 35.0185893425224)
CA,LOAD,TEICHERT_1_N001,37.79,-121.36,POINT (-121.36 37.79)
CA,LOAD,TEJON_6_N001,35.0195336,-118.9547794,POINT (-118.954779370883 35.0195335971902)
CA,LOAD,TELECYN_1_N001,32.63791804,-117.0160698,POINT (-117.016069775167 32.63791804096461)
CA,LOAD,TELECYN_1_N006,32.63783737,-117.0160145,POINT (-117.0160144652412 32.6378373684509)
CA,LOAD,TELECYN_1_N014,32.63783737,-117.0161251,POINT (-117.0161250850928 32.6378373684509)
CA,LOAD,TEMBLOR_1_N003,35.38279608,-119.6963491,POINT (-119.6963490967563 35.38279607790349)
CA,GEN,TEMBLOR_1_N004,35.38279608,-119.6964594,POINT (-119.6964594205197 35.38279607790349)
CA,GEN,TEMPLE21_7_N002,35.557,-120.6826,POINT (-120.6826 35.557)
CA,LOAD,TEMPLETN_2_N008,35.55449622,-120.679996,POINT (-120.679995981705 35.5544962194121)
NV,LOAD,TENAYA_LNODE-1,36.19952818,-115.2519536,POINT (-115.2519536 36.19952818094671)
NV,LOAD,TENAYA_LNODE-2,36.1994476,-115.2518959,POINT (-115.2518959473799 36.19944759951279)
NV,LOAD,TENAYA_LNODE-3,36.1994476,-115.2520113,POINT (-115.2520112526201 36.19944759951279)
CA,GEN,TERAWND_1_N001,34.03,-116.53,POINT (-116.53 34.03)
PACE,LOAD,TERMINAL_LNODELD1,40.75806,-112.00583,POINT (-112.00583 40.75806)
CA,LOAD,TERMNOUS_6_N001,38.11646392,-121.4220067,POINT (-121.422006688208 38.1164639212649)
IPCO,LOAD,TERY_LNODE131,42.86787342,-112.4202768,POINT (-112.4202768 42.86787342368136)
IPCO,LOAD,TERY_LNODE132,42.86779269,-112.4202132,POINT (-112.4202132018858 42.86779268814172)
IPCO,LOAD,TERY_LNODE133,42.86779269,-112.4203404,POINT (-112.4203403981142 42.86779268814172)
CA,GEN,TESLA_1_N027,37.71425385,-121.564571,POINT (-121.564570987382 37.7142538487458)
PACE,GEN,TESORO_NODE1,40.789632,-111.9047003,POINT (-111.9047002767116 40.78963199998465)
PACE,GEN,TESORO_NODE2,40.789632,-111.9048197,POINT (-111.9048197232884 40.78963199998465)
IPCO,GEN,TESR_GNODEESR,43.923161,-116.995459,POINT (-116.995459 43.923161)
CA,LOAD,TESSUB_2_N001,37.73,-121.93,POINT (-121.93 37.73)
CA,LOAD,TEVIS_1_N001,35.31919151,-119.1285981,POINT (-119.1285980646762 35.31919150619316)
CA,LOAD,TEVIS_1_N003,35.31919151,-119.1287084,POINT (-119.1287083722098 35.31919150619316)
CA,GEN,TEXSUN1G_7_B2,35.37,-119.4799448,POINT (-119.4799448397684 35.36999999998748)
CA,LOAD,TEXSUN1G_7_N001,35.37,-119.4800552,POINT (-119.4800551602316 35.36999999998748)
CA,GEN,TEXSUN2G_7_B2,35.36,-119.4799448,POINT (-119.4799448410483 35.3599999999875)
CA,LOAD,TEXSUN2G_7_N001,35.36,-119.4800552,POINT (-119.4800551589517 35.3599999999875)
PACW,LOAD,TEXUM_LNODEAD,42.19344,-121.76586,POINT (-121.76586 42.19344)
APS,LOAD,TE_LNODER4A,32.70909061,-114.6327485,POINT (-114.6327485159144 32.70909060533276)
APS,LOAD,TE_LNODER6A,32.70891141,-114.6327485,POINT (-114.6327485161283 32.70891140857734)
APS,LOAD,TE_LNODER7A,32.70891141,-114.6329615,POINT (-114.6329614838717 32.70891140857734)
APS,LOAD,TE_LNODER9A,32.70909061,-114.6329615,POINT (-114.6329614840856 32.70909060533276)
IPCO,GEN,TFPR_GNODE001,42.5892569,-114.3563323,POINT (-114.3563322770458 42.58925689998387)
IPCO,GEN,TFPR_GNODE012,42.5892569,-114.3564539,POINT (-114.3564539229542 42.58925689998387)
IPCO,LOAD,TFSN_LNODE133,42.5711128,-114.4707418,POINT (-114.4707417984332 42.57111279998393)
IPCO,LOAD,TFSN_LNODE134,42.5711128,-114.4708634,POINT (-114.4708634015668 42.57111279998393)
PGE,LOAD,TGRD_LNODEWR1,45.43058,-122.7770432,POINT (-122.7770432016902 45.43057999998226)
PGE,LOAD,TGRD_LNODEWR2,45.43058,-122.7771708,POINT (-122.7771707983098 45.43057999998226)
CA,GEN,THEDV_7_B1,37.719722,-121.487778,POINT (-121.487778 37.719722)
PACE,LOAD,THIEFCRE_LNODED1,41.06333,-111.05833,POINT (-111.05833 41.06333)
NV,LOAD,THORNE_LNODE51,38.620428,-118.5460285,POINT (-118.5460284921218 38.62042799998592)
NV,LOAD,THORNE_LNODE52,38.620428,-118.5461435,POINT (-118.5461435078782 38.62042799998592)
CA,LOAD,THORNHIL_1_N001,33.833699,-116.524642,POINT (-116.524642 33.833699)
PACE,LOAD,THREEMLE_LNODELD,42.71056,-111.595219,POINT (-111.5952190241015 42.71055999998376)
PACE,LOAD,THREEMLE_LNODELD1,42.71056,-111.595341,POINT (-111.5953409758986 42.71055999998376)
PSE,LOAD,THU_LNODEXF1,47.04777778,-122.8991003,POINT (-122.8991003415734 47.04777777998082)
PSE,LOAD,THU_LNODEXF2,47.04777778,-122.8992331,POINT (-122.8992330584266 47.04777777998082)
APS,LOAD,THY_LNODER4A,32.92686501,-112.725155,POINT (-112.725155 32.926865007)
APS,LOAD,TH_LNODE10A,32.66896201,-114.632511,POINT (-114.632511 32.668962007)
APS,LOAD,TH_LNODE12A,32.66896201,-114.6324045,POINT (-114.6324045396149 32.66896200695503)
APS,LOAD,TH_LNODE13A,32.66887239,-114.6324045,POINT (-114.6324045397217 32.66887238825024)
APS,LOAD,TH_LNODE14A,32.66880902,-114.6324798,POINT (-114.6324798185285 32.66880901829704)
APS,LOAD,TH_LNODER1A,32.66879386,-114.6325847,POINT (-114.6325847455386 32.66879386357883)
APS,LOAD,TH_LNODER2A,32.6688249,-114.6326846,POINT (-114.6326846163645 32.66882490315886)
APS,LOAD,TH_LNODER4A,32.66889026,-114.6327575,POINT (-114.6327574536947 32.66889026377656)
APS,LOAD,TH_LNODER5A,32.66897496,-114.6327922,POINT (-114.6327922470371 32.66897496122252)
APS,LOAD,TH_LNODER9A,32.66906445,-114.6327864,POINT (-114.6327864308056 32.66906444608323)
NV,LOAD,TIADS_LNODE01,37.886097,-116.779188,POINT (-116.779188 37.886097)
CA,LOAD,TIDEWATR_2_N001,38.01989456,-122.0615002,POINT (-122.0615002377358 38.01989456259281)
CA,LOAD,TIDEWATR_2_N014,38.02007526,-122.0615002,POINT (-122.0615002380186 38.02007525586289)
PACW,GEN,TIETONHY_NODET,46.69005417,-120.73194,POINT (-120.73194 46.6900541659)
PACW,LOAD,TIETON_LNODE10,46.68997292,-120.7318716,POINT (-120.731871614055 46.6899729170296)
PACW,LOAD,TIETON_LNODE15,46.68997292,-120.7320084,POINT (-120.7320083859451 46.6899729170296)
PACW,LOAD,TILLER_LNODE78,42.93167,-122.94861,POINT (-122.94861 42.93167)
PSE,LOAD,TIL_LNODEXF2,47.12666667,-122.5461111,POINT (-122.5461111 47.12666667)
PACE,LOAD,TIMP_LNODED1,40.31639,-111.73417,POINT (-111.73417 40.31639000000001)
PGE,LOAD,TKTX_LNODEWR1,45.49407372,-122.82032,POINT (-122.82032 45.49407372009448)
PGE,LOAD,TKTX_LNODEWR2,45.49399314,-122.8202536,POINT (-122.8202536319174 45.49399313993355)
PGE,LOAD,TKTX_LNODEWR3,45.49399314,-122.8203864,POINT (-122.8203863680826 45.49399313993355)
APS,LOAD,TK_LNODE10A,33.63628007,-111.864832,POINT (-111.864832 33.63628007)
APS,LOAD,TK_LNODE12A,33.63628007,-111.8647241,POINT (-111.8647240672439 33.63628006995308)
APS,LOAD,TK_LNODE13A,33.63620225,-111.864778,POINT (-111.8647780336707 33.63620224751978)
APS,LOAD,TK_LNODE14A,33.63620225,-111.864886,POINT (-111.8648859663293 33.63620224751978)
APS,LOAD,TK_LNODER1A,33.63628007,-111.8649399,POINT (-111.8649399327561 33.63628006995308)
APS,LOAD,TK_LNODER4A,33.63635789,-111.864886,POINT (-111.8648859664268 33.63635789245674)
APS,LOAD,TK_LNODER6A,33.63635789,-111.864778,POINT (-111.8647780335732 33.63635789245674)
NV,LOAD,TLAZYS_LNODE43,40.748758,-116.497699,POINT (-116.497699 40.748758)
CA,LOAD,TLRELKE_6_N001,36.00370271,-119.9488018,POINT (-119.94880182692 36.0037027055155)
PGE,LOAD,TLTN_LNODEWR1,45.3713074,-122.7851763,POINT (-122.7851762571501 45.37130739998224)
PGE,LOAD,TLTN_LNODEWR2,45.3713074,-122.7853037,POINT (-122.7853037428499 45.37130739998224)
APS,LOAD,TLT_LNODER1A,32.76248501,-111.620094,POINT (-111.620094 32.762485007)
APS,LOAD,TLT_LNODER2A,32.76248501,-111.6199875,POINT (-111.6199874797911 32.76248500695493)
APS,LOAD,TLT_LNODER4A,32.76239543,-111.620094,POINT (-111.620094 32.76239543190739)
APS,LOAD,TLT_LNODER5A,32.76248501,-111.6202005,POINT (-111.6202005202089 32.76248500695493)
APS,LOAD,TLT_LNODER6A,32.76257458,-111.620094,POINT (-111.620094 32.76257458209258)
APS,LOAD,TL_LNODELSX,32.62531801,-111.794746,POINT (-111.794746 32.625318007)
IPCO,LOAD,TMRK_LNODEMRK,44.9495472,-116.382463,POINT (-116.382463 44.9495472)
IPCO,LOAD,TNML_LNODE131,43.6367822,-116.4341815,POINT (-116.4341814921038 43.63678219998299)
IPCO,LOAD,TNML_LNODE132,43.6367822,-116.4343063,POINT (-116.4343063078962 43.63678219998299)
PSE,LOAD,TNM_LNODEXF1,48.833172,-122.442871,POINT (-122.442871 48.833172)
PSE,LOAD,TNR_LNODE1,47.50111111,-121.8019444,POINT (-121.8019444 47.50111111)
APS,LOAD,TN_LNODER1A,33.49410301,-112.9155152,POINT (-112.9155151928788 33.49410300698834)
APS,LOAD,TN_LNODER3A,33.49410301,-112.9156228,POINT (-112.9156228071212 33.49410300698834)
CA,LOAD,TOCALOMA_6_N001,38.05521045,-122.7609145,POINT (-122.760914452137 38.0552104537482)
PACW,GEN,TOKETEE_NODE1,43.27283403,-122.44736,POINT (-122.44736 43.27283403108353)
PACW,GEN,TOKETEE_NODE2,43.27275298,-122.4472957,POINT (-122.4472957335984 43.27275298444018)
PACW,GEN,TOKETEE_NODE3,43.27275298,-122.4474243,POINT (-122.4474242664016 43.27275298444018)
PACW,LOAD,TOLO_LNODED1,42.42083,-122.96472,POINT (-122.96472 42.42083)
NV,LOAD,TOLSON_LNODE-3,36.00242317,-115.1289443,POINT (-115.1289442566898 36.00242316998732)
NV,LOAD,TOLSON_LNODE-4,36.00242317,-115.1290549,POINT (-115.1290549433102 36.00242316998732)
PSE,LOAD,TOL_LNODEXF1,47.6475,-121.9069444,POINT (-121.9069444 47.6475)
NV,LOAD,TOMSIK_LNODE-2,36.05629574,-115.2765406,POINT (-115.276540624756 36.05629573998731)
NV,LOAD,TOMSIK_LNODE-3,36.05629574,-115.2766514,POINT (-115.276651375244 36.05629573998731)
NV,LOAD,TONOPAH_LNODE-1,36.2033229,-115.1974027,POINT (-115.1974027 36.20332290124676)
NV,LOAD,TONOPAH_LNODE-2,36.20324232,-115.197345,POINT (-115.1973450442631 36.20324231936277)
NV,LOAD,TONOPAH_LNODE-3,36.20324232,-115.1974604,POINT (-115.1974603557369 36.20324231936277)
PACE,LOAD,TOOELE_LNODED1,40.51556,-112.2968806,POINT (-112.2968805809082 40.51555999998475)
PACE,LOAD,TOOELE_LNODEIR,40.51556,-112.2969994,POINT (-112.2969994190918 40.51555999998475)
PACE,LOAD,TOOELE_LNODESU,40.52278,-112.35194,POINT (-112.35194 40.52278)
CA,GEN,TOPAZC1_7_N021,35.351278,-120.050713,POINT (-120.050713 35.351278)
PACE,LOAD,TOPAZ_LNODED1,40.565073,-112.0458995,POINT (-112.0458995202564 40.56507299998477)
PACE,LOAD,TOPAZ_LNODED2,40.565073,-112.0460185,POINT (-112.0460184797436 40.56507299998477)
IPCO,LOAD,TOPN_LNODE41A,42.9235839,-114.7908236,POINT (-114.7908236188916 42.92358389998369)
IPCO,LOAD,TOPN_LNODE42A,42.9235839,-114.7909462,POINT (-114.7909461811084 42.92358389998369)
PACW,LOAD,TOPPENIS_LNODE12,46.39333,-120.3049347,POINT (-120.3049347307622 46.39332999998138)
PACW,LOAD,TOPPENIS_LNODE33,46.39333,-120.3050653,POINT (-120.3050652692378 46.39332999998138)
PACE,GEN,TOPWORLD_NODE1,42.925,-105.7718787,POINT (-105.7718787167341 42.92499999998366)
PACE,GEN,TOPWORLD_NODE2,42.925,-105.7720013,POINT (-105.772001283266 42.92499999998366)
CA,LOAD,TOREYPNS_6_N001,32.89877945,-117.2398784,POINT (-117.2398784123092 32.89877945184571)
CA,LOAD,TOREYPNS_6_N007,32.89860038,-117.2398784,POINT (-117.2398784125248 32.89860037718129)
CA,LOAD,TOREYPNS_6_N008,32.89860038,-117.2400917,POINT (-117.2400916897972 32.89860037718129)
CA,LOAD,TOREYPNS_6_N009,32.89877945,-117.2400917,POINT (-117.2400916900128 32.89877945184571)
CA,LOAD,TORTILLA_1_N001,34.874547,-117.0646359,POINT (-117.0646359365815 34.87454699998757)
CA,LOAD,TORTILLA_1_N007,34.874547,-117.0647461,POINT (-117.0647460634185 34.87454699998757)
CA,GEN,TOT108_2_N006,34.921148,-118.413537,POINT (-118.413537 34.921148)
CA,GEN,TOT135G1_7_N001,34.00672,-117.943192,POINT (-117.943192 34.00672)
CA,GEN,TOT135G2_7_N001,34.00672,-117.9430832,POINT (-117.9430832046252 34.00671999995209)
CA,GEN,TOT135G3_7_N001,34.00662981,-117.943192,POINT (-117.943192 34.00662981168256)
CA,GEN,TOT135G4_7_N001,34.00672,-117.9433008,POINT (-117.9433007953748 34.00671999995209)
CA,GEN,TOT135G5_7_N001,34.00681019,-117.943192,POINT (-117.943192 34.00681018831736)
CA,GEN,TOT148A_7_N001,34.891462,-118.432579,POINT (-118.432579 34.891462)
CA,GEN,TOT162E3_7_N007,35.009163,-118.2922359,POINT (-118.292235897815 35.00916299998758)
CA,GEN,TOT162W4_7_N001,35.009163,-118.2923461,POINT (-118.292346102185 35.00916299998758)
CA,GEN,TOT179A_7_N001,35.558399,-118.237079,POINT (-118.237079 35.558399)
CA,GEN,TOT210S1_7_N002,35.555363,-115.45921,POINT (-115.45921 35.555363)
CA,GEN,TOT427A_7_N001,34.703767,-118.3018,POINT (-118.3018 34.703767)
PSE,LOAD,TOT_LNODEXF2,47.71055556,-122.1636111,POINT (-122.1636111 47.71055556)
PACW,LOAD,TOUCHET_LNODE65,46.04278,-118.66917,POINT (-118.66917 46.04278)
APS,LOAD,TP_LNODE10A,33.42871601,-111.945049,POINT (-111.945049 33.428716007)
APS,LOAD,TP_LNODE12A,33.42871601,-111.9449415,POINT (-111.9449415245502 33.42871600695365)
APS,LOAD,TP_LNODE13A,33.42862631,-111.9449415,POINT (-111.9449415246613 33.42862631096722)
APS,LOAD,TP_LNODE14A,33.42856289,-111.9450175,POINT (-111.9450175212251 33.42856288636938)
APS,LOAD,TP_LNODE18A,33.42854772,-111.9451234,POINT (-111.9451234486737 33.42854771858229)
APS,LOAD,TP_LNODE20A,33.42857878,-111.9452243,POINT (-111.9452242717311 33.4285787849257)
APS,LOAD,TP_LNODE21A,33.4286442,-111.9452978,POINT (-111.9452978035434 33.42864420190245)
APS,LOAD,TP_LNODE22A,33.42872897,-111.9453329,POINT (-111.9453329286361 33.42872897238385)
CA,LOAD,TRABUCO_1_N001,33.56307703,-117.6732453,POINT (-117.6732452724976 33.56307702514637)
CA,LOAD,TRABUCO_1_N005,33.56289743,-117.6732453,POINT (-117.6732452727218 33.56289742673906)
CA,LOAD,TRABUCO_1_N009,33.56289743,-117.6734608,POINT (-117.6734608047542 33.56289742673906)
CA,LOAD,TRABUCO_1_N013,33.56307703,-117.6734608,POINT (-117.6734608049783 33.56307702514637)
CA,LOAD,TRACY_1_N001,37.74839565,-121.4156455,POINT (-121.4156455142512 37.74839564798771)
CA,LOAD,TRACY_1_N002,37.74830521,-121.4157599,POINT (-121.415759886307 37.74830521329029)
CA,LOAD,TRACY_1_N007,37.74839565,-121.4158743,POINT (-121.4158742583628 37.74839564798771)
CA,LOAD,TRACY_1_N101,37.74848608,-121.4157599,POINT (-121.415759886307 37.74848608279559)
NV,GEN,TRACY_GNODE 3,39.563934,-119.522696,POINT (-119.522696 39.563934)
NV,GEN,TRACY_GNODE 4,39.563934,-119.5225798,POINT (-119.5225797661191 39.5639339999421)
NV,GEN,TRACY_GNODE 5,39.5638564,-119.5226379,POINT (-119.5226378831246 39.56385639859758)
NV,LOAD,TRACY_LNODE77,39.5638564,-119.5227541,POINT (-119.5227541168754 39.56385639859758)
NV,LOAD,TRACY_LNODE78,39.563934,-119.5228122,POINT (-119.5228122338809 39.5639339999421)
NV,LOAD,TRACY_LNODEU2,39.5640116,-119.5227541,POINT (-119.5227541170055 39.56401160137338)
NV,LOAD,TRACY_LNODEU3,39.5640116,-119.5226379,POINT (-119.5226378829945 39.56401160137338)
CA,GEN,TRANWND_1_N001,33.9,-116.7,POINT (-116.7 33.9)
PSE,LOAD,TRA_LNODEXF2,47.61333333,-122.6502778,POINT (-122.6502778 47.61333333)
CA,LOAD,TRESVIS_6_N001,39.48670654,-121.687993,POINT (-121.687993026388 39.4867065408194)
NV,GEN,TRI CNTR_GNODE 3,39.5576046,-119.5152098,POINT (-119.5152097808672 39.55760460311376)
NV,GEN,TRI CNTR_GNODE 4,39.5574254,-119.5152098,POINT (-119.5152097811675 39.55742539677047)
NV,GEN,TRI CNTR_GNODE 5,39.5574254,-119.5154422,POINT (-119.5154422188325 39.55742539677047)
NV,GEN,TRI CNTR_GNODE 6,39.5576046,-119.5154422,POINT (-119.5154422191328 39.55760460311376)
PACE,LOAD,TRICITY_LNODED1,40.34931,-111.78922,POINT (-111.78922 40.34931)
CA,LOAD,TRIMBLE_1_N004,37.42009037,-121.7298862,POINT (-121.7298862152428 37.42009036798162)
CA,LOAD,TRIMBLE_1_N010,37.41990963,-121.7298862,POINT (-121.7298862155174 37.41990963190925)
CA,LOAD,TRIMBLE_1_N016,37.41990963,-121.7301138,POINT (-121.7301137844826 37.41990963190925)
CA,LOAD,TRIMBLE_1_N020,37.42009037,-121.7301138,POINT (-121.7301137847572 37.42009036798162)
CA,LOAD,TRINIDAD_6_N001,41.06424187,-124.1283673,POINT (-124.128367303377 41.0642418711921)
PGE,LOAD,TRJN_LNODEVR4,46.0795631,-122.9111353,POINT (-122.9111353003511 46.0795630999817)
PGE,LOAD,TRJN_LNODEVR5,46.0795631,-122.9112647,POINT (-122.9112646996489 46.0795630999817)
PGE,LOAD,TRNR_LNODEWR1,44.856163,-122.954979,POINT (-122.954979 44.856163)
NV,LOAD,TROLLEY_LNODE53,40.968911,-116.355671,POINT (-116.355671 40.968911)
NV,LOAD,TROPICAL_LNODE-1,36.26843126,-115.1309239,POINT (-115.1309239 36.26843125878575)
NV,LOAD,TROPICAL_LNODE-2,36.26835067,-115.1308662,POINT (-115.1308661881308 36.26835066559322)
NV,LOAD,TROPICAL_LNODE-3,36.26835067,-115.1309816,POINT (-115.1309816118692 36.26835066559322)
APS,LOAD,TRT_LNODER4A,33.47700701,-112.695501,POINT (-112.695501 33.477007007)
NV,LOAD,TRUCKEE_LNODE02,39.33043172,-120.181195,POINT (-120.181195 39.33043172018485)
NV,LOAD,TRUCKEE_LNODE03,39.33035114,-120.1811349,POINT (-120.1811348542092 39.33035113989209)
NV,LOAD,TRUCKEE_LNODE49,39.33035114,-120.1812551,POINT (-120.1812551457908 39.33035113989209)
NV,LOAD,TRUMAN_LNODE-1,36.16008889,-115.1520344,POINT (-115.1520343538721 36.16008888998724)
NV,LOAD,TRUMAN_LNODE-2,36.16008889,-115.1521452,POINT (-115.1521452461279 36.16008888998724)
PGE,GEN,TRW1_2_GNODE1,46.14963,-118.0260552,POINT (-118.0260551767744 46.14962999998167)
PGE,GEN,TRW1_2_GNODE2,46.14963,-118.0261848,POINT (-118.0261848232255 46.14962999998167)
NV,LOAD,TRWPLNT_LNODE08,39.464449,-119.569911,POINT (-119.569911 39.464449)
NV,GEN,TSCARORA_GNODEIT,41.46579596,-116.1503354,POINT (-116.1503354 41.46579596)
IPCO,GEN,TSPO_GNODE003,42.7438199,-114.8408167,POINT (-114.8408167 42.7438199)
APS,LOAD,TTH_LNODER1A,33.46719007,-112.4983842,POINT (-112.4983842217891 33.46719006998839)
APS,LOAD,TTH_LNODER4A,33.46719007,-112.4984918,POINT (-112.4984917782109 33.46719006998839)
APS,LOAD,TT_LNODE12A,34.23979836,-111.3346647,POINT (-111.3346647107886 34.23979835524366)
APS,LOAD,TT_LNODE14A,34.23961766,-111.3346647,POINT (-111.3346647110232 34.23961765865941)
APS,LOAD,TT_LNODER1A,34.23961766,-111.3348833,POINT (-111.3348832889768 34.23961765865941)
APS,LOAD,TT_LNODER4A,34.23979836,-111.3348833,POINT (-111.3348832892114 34.23979835524366)
CA,LOAD,TUDOR_6_N001,38.9820712,-121.6352048,POINT (-121.63520475522 38.9820712009322)
PACW,LOAD,TULELAKE_LNODE35,41.95333,-121.47111,POINT (-121.47111 41.95333)
CA,LOAD,TULUCAY_6_N001,38.24794575,-122.2682283,POINT (-122.268228331136 38.2479457512738)
PACW,LOAD,TUNNEL_LNODE33,41.92556,-121.5657697,POINT (-121.5657697001341 41.92555999998425)
PACW,LOAD,TUNNEL_LNODE40,41.92556,-121.5658903,POINT (-121.565890299866 41.92555999998425)
CA,LOAD,TUPMAN_1_N101,35.35403896,-119.2706381,POINT (-119.270638067711 35.3540389578527)
CA,GEN,TUPMAN_1_N102,35.354634,-119.29438,POINT (-119.29438 35.354634)
PACW,LOAD,TURKEYHI_LNODE49,42.01306,-121.41778,POINT (-121.41778 42.01306)
APS,LOAD,TU_LNODE10A,33.62787282,-112.100293,POINT (-112.1002930433265 33.62787282305744)
APS,LOAD,TU_LNODE13A,33.62779501,-112.1002391,POINT (-112.1002390867504 33.62779500695309)
APS,LOAD,TU_LNODE14A,33.62771719,-112.100293,POINT (-112.1002930434239 33.62771719091904)
APS,LOAD,TU_LNODER1A,33.62771719,-112.100401,POINT (-112.1004009565761 33.62771719091904)
APS,LOAD,TU_LNODER4A,33.62779501,-112.1004549,POINT (-112.1004549132496 33.62779500695309)
APS,LOAD,TU_LNODER6A,33.62787282,-112.100401,POINT (-112.1004009566735 33.62787282305744)
CA,LOAD,TVYVLLY_6_N001,36.77062152,-119.3932333,POINT (-119.393233311725 36.7706215227023)
APS,LOAD,TWA_LNODEWAX,35.16429501,-111.269109,POINT (-111.269109 35.164295007)
PSE,GEN,TWF_GNODEGEN,47.4425,-121.6888889,POINT (-121.6888889 47.4425)
CA,GEN,TWILGHTL_7_N001,34.9031,-118.2514551,POINT (-118.2514550728362 34.90309999998757)
CA,GEN,TWISSLMN_6_N005,35.688585,-119.689951,POINT (-119.689951 35.688585)
PGE,LOAD,TWLT_LNODEBR1,45.26965746,-122.676407,POINT (-122.676407 45.26965746069411)
PGE,LOAD,TWLT_LNODEBT1,45.26957682,-122.6763408,POINT (-122.6763408448744 45.26957681963385)
PGE,LOAD,TWLT_LNODEBT2,45.26957682,-122.6764732,POINT (-122.6764731551256 45.26957681963385)
